<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MGNT,W,08/06/15,00:00:00,10764.0000000,11130.0000000,10560.0000000,11130.0000000,408167
MGNT,W,15/06/15,00:00:00,11111.0000000,11780.0000000,10895.0000000,11385.0000000,588293
MGNT,W,22/06/15,00:00:00,11350.0000000,11739.0000000,11210.0000000,11680.0000000,471998
MGNT,W,29/06/15,00:00:00,11624.0000000,11649.0000000,11220.0000000,11331.0000000,407882
MGNT,W,06/07/15,00:00:00,11281.0000000,11480.0000000,10590.0000000,11399.0000000,525349
MGNT,W,13/07/15,00:00:00,11382.0000000,11850.0000000,11376.0000000,11750.0000000,572505
MGNT,W,20/07/15,00:00:00,11761.0000000,12280.0000000,11440.0000000,11650.0000000,653906
MGNT,W,27/07/15,00:00:00,11671.0000000,12217.0000000,11561.0000000,12200.0000000,534825
MGNT,W,03/08/15,00:00:00,12164.0000000,12944.0000000,12065.0000000,12396.0000000,737478
MGNT,W,10/08/15,00:00:00,12420.0000000,12587.0000000,12030.0000000,12147.0000000,556324
MGNT,W,17/08/15,00:00:00,12122.0000000,12245.0000000,11833.0000000,11860.0000000,439571
MGNT,W,24/08/15,00:00:00,11700.0000000,12190.0000000,11460.0000000,12171.0000000,706496
MGNT,W,31/08/15,00:00:00,12185.0000000,12327.0000000,11795.0000000,11988.0000000,484791
MGNT,W,07/09/15,00:00:00,11973.0000000,12254.0000000,11300.0000000,11405.0000000,665761
MGNT,W,14/09/15,00:00:00,11452.0000000,11805.0000000,11231.0000000,11543.0000000,597498
MGNT,W,21/09/15,00:00:00,11588.0000000,11817.0000000,11172.0000000,11815.0000000,379342
MGNT,W,28/09/15,00:00:00,11816.0000000,11856.0000000,11505.0000000,11581.0000000,407126
MGNT,W,05/10/15,00:00:00,11671.0000000,11835.0000000,11506.0000000,11730.0000000,637631
MGNT,W,12/10/15,00:00:00,11730.0000000,12217.0000000,11584.0000000,11707.0000000,675145
MGNT,W,19/10/15,00:00:00,11766.0000000,11999.0000000,11464.0000000,11500.0000000,597264
MGNT,W,26/10/15,00:00:00,11505.0000000,11547.0000000,10563.0000000,11136.0000000,947895
MGNT,W,02/11/15,00:00:00,11118.0000000,11711.0000000,11023.0000000,11496.0000000,482068
MGNT,W,09/11/15,00:00:00,11480.0000000,11537.0000000,10967.0000000,11192.0000000,542471
MGNT,W,16/11/15,00:00:00,11214.0000000,11901.0000000,11150.0000000,11819.0000000,837477
MGNT,W,23/11/15,00:00:00,11851.0000000,12325.0000000,11750.0000000,12013.0000000,923814
MGNT,W,30/11/15,00:00:00,12023.0000000,12371.0000000,11649.0000000,11799.0000000,748597
MGNT,W,07/12/15,00:00:00,11795.0000000,11875.0000000,10936.0000000,11039.0000000,883938
MGNT,W,14/12/15,00:00:00,11039.0000000,11447.0000000,10555.0000000,10656.0000000,833800
MGNT,W,21/12/15,00:00:00,10659.0000000,10928.0000000,10576.0000000,10732.0000000,340700
MGNT,W,28/12/15,00:00:00,10750.0000000,11228.0000000,10650.0000000,11228.0000000,231731
MGNT,W,04/01/16,00:00:00,11234.0000000,11398.0000000,10949.0000000,11320.0000000,262699
MGNT,W,11/01/16,00:00:00,11008.0000000,11079.0000000,9555.0000000,9640.0000000,961539
MGNT,W,18/01/16,00:00:00,9584.0000000,11100.0000000,9251.0000000,11050.0000000,1120796
MGNT,W,25/01/16,00:00:00,11080.0000000,11720.0000000,10861.0000000,11500.0000000,760962
MGNT,W,01/02/16,00:00:00,11532.0000000,11674.0000000,10673.0000000,10765.0000000,605554
MGNT,W,08/02/16,00:00:00,10829.0000000,10854.0000000,9710.0000000,10000.0000000,1057139
MGNT,W,15/02/16,00:00:00,10150.0000000,10415.0000000,9732.0000000,10346.0000000,1009859
MGNT,W,22/02/16,00:00:00,10379.0000000,10799.0000000,10320.0000000,10589.0000000,637709
MGNT,W,29/02/16,00:00:00,10502.0000000,10808.0000000,10430.0000000,10668.0000000,576223
MGNT,W,07/03/16,00:00:00,10708.0000000,10975.0000000,10541.0000000,10900.0000000,570578
MGNT,W,14/03/16,00:00:00,10934.0000000,11400.0000000,10750.0000000,11400.0000000,935823
