<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LKOH,W,15/02/16,00:00:00,2421.0000000,2586.0000000,2396.0000000,2529.0000000,5238325
LKOH,W,22/02/16,00:00:00,2535.0000000,2624.0000000,2502.5000000,2587.0000000,4694595
LKOH,W,29/02/16,00:00:00,2578.0000000,2775.0000000,2552.0000000,2775.0000000,6325475
LKOH,W,07/03/16,00:00:00,2801.0000000,2840.0000000,2651.0000000,2669.0000000,4367029
LKOH,W,14/03/16,00:00:00,2675.5000000,2833.5000000,2630.0000000,2810.0000000,7163474
LKOH,W,21/03/16,00:00:00,2787.0000000,2816.0000000,2603.0000000,2607.5000000,5124139
LKOH,W,28/03/16,00:00:00,2623.5000000,2639.5000000,2547.5000000,2625.0000000,5947146
LKOH,W,04/04/16,00:00:00,2614.0000000,2783.0000000,2614.0000000,2777.5000000,5131848
LKOH,W,11/04/16,00:00:00,2765.0000000,2892.0000000,2757.0000000,2822.5000000,5790437
LKOH,W,18/04/16,00:00:00,2775.0000000,2902.0000000,2719.5000000,2890.0000000,7057920
LKOH,W,25/04/16,00:00:00,2882.0000000,2885.0000000,2662.5000000,2752.0000000,4627917
LKOH,W,02/05/16,00:00:00,2715.5000000,2750.5000000,2601.0000000,2629.0000000,2822888
LKOH,W,09/05/16,00:00:00,2620.0000000,2725.0000000,2563.0000000,2699.5000000,5003137
LKOH,W,16/05/16,00:00:00,2705.0000000,2736.5000000,2606.5000000,2712.0000000,5174599
LKOH,W,23/05/16,00:00:00,2711.5000000,2715.5000000,2634.0000000,2682.0000000,4630498
LKOH,W,30/05/16,00:00:00,2685.0000000,2711.0000000,2523.0000000,2587.0000000,10684028
LKOH,W,06/06/16,00:00:00,2597.5000000,2692.0000000,2560.0000000,2636.0000000,4380261
LKOH,W,13/06/16,00:00:00,2633.0000000,2688.5000000,2577.0000000,2647.0000000,3492845
LKOH,W,20/06/16,00:00:00,2655.5000000,2730.0000000,2585.0000000,2725.0000000,4090768
LKOH,W,27/06/16,00:00:00,2706.5000000,2712.0000000,2612.0000000,2707.0000000,2879927
LKOH,W,04/07/16,00:00:00,2714.0000000,2788.5000000,2707.0000000,2788.0000000,4073123
LKOH,W,11/07/16,00:00:00,2715.0000000,2798.0000000,2693.0000000,2792.5000000,3430217
LKOH,W,18/07/16,00:00:00,2781.5000000,2870.0000000,2757.0000000,2855.0000000,2304409
LKOH,W,25/07/16,00:00:00,2854.5000000,2897.0000000,2780.0000000,2867.0000000,2881701
LKOH,W,01/08/16,00:00:00,2877.0000000,2910.0000000,2740.0000000,2815.0000000,3018742
LKOH,W,08/08/16,00:00:00,2824.0000000,2877.0000000,2731.0000000,2870.0000000,3100775
LKOH,W,15/08/16,00:00:00,2870.0000000,2979.0000000,2858.0000000,2948.0000000,2843503
LKOH,W,22/08/16,00:00:00,2941.0000000,3049.5000000,2901.5000000,3025.0000000,2794478
LKOH,W,29/08/16,00:00:00,3000.5000000,3014.5000000,2913.0000000,3003.0000000,2542146
LKOH,W,05/09/16,00:00:00,3008.0000000,3108.5000000,2996.0000000,3060.5000000,2867689
LKOH,W,12/09/16,00:00:00,3031.5000000,3070.5000000,2900.0000000,3028.0000000,3587316
LKOH,W,19/09/16,00:00:00,3030.0000000,3125.0000000,2990.5000000,3085.5000000,2817758
LKOH,W,26/09/16,00:00:00,3065.0000000,3093.0000000,3005.0000000,3068.0000000,2732123
LKOH,W,03/10/16,00:00:00,3063.5000000,3085.0000000,3036.0000000,3050.0000000,1971767
LKOH,W,10/10/16,00:00:00,3043.5000000,3125.0000000,3043.0000000,3064.0000000,2053015
LKOH,W,17/10/16,00:00:00,3066.0000000,3078.5000000,3011.0000000,3071.0000000,1975749
LKOH,W,24/10/16,00:00:00,3072.0000000,3110.0000000,3044.0000000,3104.0000000,2129043
LKOH,W,31/10/16,00:00:00,3089.0000000,3127.0000000,2952.5000000,2984.0000000,2874076
LKOH,W,07/11/16,00:00:00,2986.0000000,3218.5000000,2965.0000000,3092.0000000,4570265
LKOH,W,14/11/16,00:00:00,3110.0000000,3123.5000000,3030.0000000,3084.5000000,2704177
LKOH,W,21/11/16,00:00:00,3093.0000000,3189.5000000,3085.5000000,3154.5000000,1920568
LKOH,W,28/11/16,00:00:00,3155.5000000,3312.5000000,3100.0000000,3286.0000000,4408251
LKOH,W,05/12/16,00:00:00,3285.0000000,3385.0000000,3256.0000000,3371.0000000,3121575
LKOH,W,12/12/16,00:00:00,3385.0000000,3430.0000000,3297.0000000,3352.0000000,4991847
LKOH,W,19/12/16,00:00:00,3357.0000000,3477.5000000,3335.0000000,3396.0000000,2931329
LKOH,W,26/12/16,00:00:00,3399.5000000,3449.0000000,3334.0000000,3449.0000000,1953026
LKOH,W,02/01/17,00:00:00,3445.0000000,3582.0000000,3337.0000000,3365.0000000,2187891
LKOH,W,09/01/17,00:00:00,3373.0000000,3410.0000000,3243.5000000,3290.0000000,2527716
LKOH,W,16/01/17,00:00:00,3294.0000000,3298.0000000,3177.0000000,3180.0000000,3007939
LKOH,W,23/01/17,00:00:00,3190.5000000,3494.0000000,3146.5000000,3486.0000000,4906290
LKOH,W,30/01/17,00:00:00,3472.0000000,3479.5000000,3345.0000000,3370.5000000,3097176
LKOH,W,06/02/17,00:00:00,3379.0000000,3384.5000000,3233.0000000,3245.5000000,3442653
LKOH,W,13/02/17,00:00:00,3261.0000000,3279.5000000,3168.0000000,3198.5000000,2995592
LKOH,W,20/02/17,00:00:00,3209.5000000,3218.5000000,3127.5000000,3184.0000000,1844375
LKOH,W,27/02/17,00:00:00,3180.0000000,3189.0000000,3033.0000000,3085.0000000,3208052
LKOH,W,06/03/17,00:00:00,3076.0000000,3108.5000000,2937.0000000,3028.0000000,2891917
LKOH,W,13/03/17,00:00:00,3020.0000000,3158.5000000,3014.5000000,3130.0000000,3982789
LKOH,W,20/03/17,00:00:00,3132.5000000,3145.0000000,3014.0000000,3017.5000000,3240585
LKOH,W,27/03/17,00:00:00,3000.0000000,3066.0000000,2954.5000000,2981.0000000,2725986
LKOH,W,03/04/17,00:00:00,2990.0000000,3065.0000000,2955.0000000,2991.0000000,2620613
LKOH,W,10/04/17,00:00:00,2981.0000000,2996.5000000,2856.0000000,2864.5000000,2585716
LKOH,W,17/04/17,00:00:00,2849.5000000,2893.5000000,2805.0000000,2850.0000000,2659731
LKOH,W,24/04/17,00:00:00,2875.0000000,2984.5000000,2814.0000000,2818.0000000,3570945
LKOH,W,01/05/17,00:00:00,2832.5000000,2900.0000000,2753.5000000,2811.5000000,3604616
LKOH,W,08/05/17,00:00:00,2851.0000000,2917.0000000,2796.5000000,2856.0000000,2107768
LKOH,W,15/05/17,00:00:00,2866.0000000,2907.5000000,2822.5000000,2850.0000000,3150146
LKOH,W,22/05/17,00:00:00,2850.0000000,2850.0000000,2757.0000000,2796.5000000,2914558
LKOH,W,29/05/17,00:00:00,2780.0000000,2840.0000000,2674.0000000,2734.0000000,4029929
LKOH,W,05/06/17,00:00:00,2738.0000000,2774.0000000,2690.5000000,2774.0000000,2643863
LKOH,W,12/06/17,00:00:00,2761.5000000,2784.0000000,2601.0000000,2685.0000000,4933644
LKOH,W,19/06/17,00:00:00,2700.0000000,2804.0000000,2699.5000000,2775.0000000,3968329
LKOH,W,26/06/17,00:00:00,2786.0000000,2915.5000000,2740.5000000,2872.5000000,3188631
LKOH,W,03/07/17,00:00:00,2884.0000000,2985.0000000,2835.0000000,2856.0000000,3506024
LKOH,W,10/07/17,00:00:00,2860.0000000,2935.0000000,2830.0000000,2923.0000000,2764823
LKOH,W,17/07/17,00:00:00,2929.0000000,2941.0000000,2831.5000000,2842.0000000,2548560
LKOH,W,24/07/17,00:00:00,2838.0000000,2860.0000000,2771.5000000,2794.0000000,2839948
LKOH,W,31/07/17,00:00:00,2800.5000000,2960.5000000,2752.0000000,2903.0000000,3194992
LKOH,W,07/08/17,00:00:00,2901.0000000,2974.5000000,2860.0000000,2860.0000000,2381730
LKOH,W,14/08/17,00:00:00,2878.0000000,2912.5000000,2803.5000000,2829.0000000,2190537
LKOH,W,21/08/17,00:00:00,2831.5000000,2940.0000000,2824.0000000,2915.0000000,1944903
LKOH,W,28/08/17,00:00:00,2910.5000000,2954.5000000,2860.0000000,2915.0000000,2935053
LKOH,W,04/09/17,00:00:00,2908.0000000,2928.0000000,2855.5000000,2925.0000000,2757378
LKOH,W,11/09/17,00:00:00,2932.0000000,2995.5000000,2906.5000000,2978.5000000,3515181
LKOH,W,18/09/17,00:00:00,2985.5000000,3060.0000000,2948.0000000,2970.0000000,4557327
LKOH,W,25/09/17,00:00:00,2979.0000000,3085.0000000,2962.5000000,3064.0000000,3016156
LKOH,W,02/10/17,00:00:00,3064.0000000,3075.5000000,3025.0000000,3060.0000000,2100005
LKOH,W,09/10/17,00:00:00,3063.0000000,3069.5000000,3007.0000000,3018.0000000,2089037
LKOH,W,16/10/17,00:00:00,3030.0000000,3032.5000000,2975.5000000,2994.0000000,2217632
LKOH,W,23/10/17,00:00:00,2999.0000000,3067.0000000,2983.0000000,3064.5000000,2601114
LKOH,W,30/10/17,00:00:00,3065.0000000,3203.0000000,3041.0000000,3168.5000000,3595576
LKOH,W,06/11/17,00:00:00,3211.0000000,3386.0000000,3210.0000000,3344.5000000,3648144
LKOH,W,13/11/17,00:00:00,3345.0000000,3415.0000000,3276.5000000,3304.5000000,3272574
LKOH,W,20/11/17,00:00:00,3300.0000000,3420.0000000,3262.5000000,3395.0000000,1749885
LKOH,W,27/11/17,00:00:00,3385.0000000,3413.5000000,3262.5000000,3344.0000000,2755372
LKOH,W,04/12/17,00:00:00,3338.5000000,3405.0000000,3303.5000000,3388.5000000,2265076
LKOH,W,11/12/17,00:00:00,3391.0000000,3473.5000000,3390.0000000,3420.0000000,2562529
LKOH,W,18/12/17,00:00:00,3420.0000000,3445.5000000,3285.0000000,3347.0000000,2283398
LKOH,W,25/12/17,00:00:00,3353.0000000,3359.5000000,3262.5000000,3334.5000000,1412622
LKOH,W,01/01/18,00:00:00,3341.0000000,3569.5000000,3340.0000000,3569.5000000,1694381
LKOH,W,08/01/18,00:00:00,3577.0000000,3942.0000000,3576.0000000,3908.0000000,5215422
LKOH,W,15/01/18,00:00:00,3933.0000000,3985.0000000,3767.5000000,3825.5000000,4534000
LKOH,W,22/01/18,00:00:00,3834.0000000,3871.0000000,3780.5000000,3821.0000000,3670635
LKOH,W,29/01/18,00:00:00,3826.0000000,3830.5000000,3697.0000000,3797.0000000,3787611
LKOH,W,05/02/18,00:00:00,3770.5000000,3787.5000000,3611.5000000,3617.5000000,5672106
LKOH,W,12/02/18,00:00:00,3635.0000000,3819.0000000,3621.0000000,3751.0000000,3900065
LKOH,W,19/02/18,00:00:00,3755.0000000,3836.0000000,3686.5000000,3836.0000000,2111697
LKOH,W,26/02/18,00:00:00,3868.5000000,3899.0000000,3675.5000000,3749.5000000,3269366
LKOH,W,05/03/18,00:00:00,3752.5000000,3789.0000000,3690.0000000,3789.0000000,2019744
LKOH,W,12/03/18,00:00:00,3786.5000000,3874.5000000,3718.5000000,3874.5000000,3513479
LKOH,W,19/03/18,00:00:00,3872.5000000,3937.0000000,3792.0000000,3874.5000000,3815765
LKOH,W,26/03/18,00:00:00,3875.0000000,4004.0000000,3800.0000000,3961.0000000,3360217
LKOH,W,02/04/18,00:00:00,3965.0000000,4005.0000000,3897.0000000,3939.0000000,2725379
LKOH,W,09/04/18,00:00:00,3920.0000000,4098.0000000,3532.5000000,3902.0000000,9362080
LKOH,W,16/04/18,00:00:00,3885.5000000,4056.0000000,3851.5000000,3985.0000000,3990034
LKOH,W,23/04/18,00:00:00,3981.5000000,4215.0000000,3933.0000000,4178.5000000,3892793
LKOH,W,30/04/18,00:00:00,4180.5000000,4243.0000000,4068.0000000,4108.0000000,2386163
LKOH,W,07/05/18,00:00:00,4119.5000000,4383.0000000,4086.5000000,4383.0000000,2840522
LKOH,W,14/05/18,00:00:00,4373.0000000,4450.0000000,4322.5000000,4450.0000000,3871793
LKOH,W,21/05/18,00:00:00,4442.0000000,4453.5000000,4206.0000000,4248.0000000,3369955
LKOH,W,28/05/18,00:00:00,4252.0000000,4300.5000000,4157.5000000,4205.5000000,4097540
LKOH,W,04/06/18,00:00:00,4224.5000000,4313.5000000,4159.5000000,4191.0000000,3843487
LKOH,W,11/06/18,00:00:00,4194.0000000,4208.5000000,4053.0000000,4055.0000000,3230322
LKOH,W,18/06/18,00:00:00,4039.0000000,4189.0000000,4006.0000000,4125.0000000,3568824
LKOH,W,25/06/18,00:00:00,4113.0000000,4355.0000000,4110.0000000,4350.0000000,3191748
LKOH,W,02/07/18,00:00:00,4339.0000000,4462.0000000,4319.5000000,4415.5000000,2988975
LKOH,W,09/07/18,00:00:00,4410.5000000,4460.0000000,4223.0000000,4319.0000000,3510811
LKOH,W,16/07/18,00:00:00,4320.0000000,4357.5000000,4200.0000000,4300.0000000,2789150
LKOH,W,23/07/18,00:00:00,4295.0000000,4426.0000000,4276.5000000,4425.0000000,2131939
LKOH,W,30/07/18,00:00:00,4400.5000000,4529.0000000,4370.5000000,4499.5000000,2681678
LKOH,W,06/08/18,00:00:00,4501.5000000,4648.0000000,4448.0000000,4577.0000000,2745134
LKOH,W,13/08/18,00:00:00,4551.0000000,4601.5000000,4351.5000000,4375.0000000,3238552
LKOH,W,20/08/18,00:00:00,4395.0000000,4541.0000000,4353.0000000,4500.5000000,2573171
LKOH,W,27/08/18,00:00:00,4502.0000000,4738.0000000,4492.0000000,4700.5000000,2694889
LKOH,W,03/09/18,00:00:00,4690.5000000,4762.5000000,4547.0000000,4623.0000000,2352191
LKOH,W,10/09/18,00:00:00,4643.0000000,4746.5000000,4603.0000000,4604.0000000,2790854
LKOH,W,17/09/18,00:00:00,4607.0000000,4755.0000000,4572.0000000,4737.5000000,4849747
LKOH,W,24/09/18,00:00:00,4746.0000000,5042.5000000,4724.5000000,5022.0000000,4163117
LKOH,W,01/10/18,00:00:00,5045.0000000,5115.0000000,4877.0000000,4987.0000000,4120505
LKOH,W,08/10/18,00:00:00,4982.5000000,5031.0000000,4770.5000000,4806.0000000,2635637
LKOH,W,15/10/18,00:00:00,4837.0000000,4837.0000000,4665.5000000,4693.0000000,2415725
LKOH,W,22/10/18,00:00:00,4706.0000000,4995.0000000,4635.5000000,4888.5000000,12653980
LKOH,W,29/10/18,00:00:00,4885.0000000,5004.5000000,4726.0000000,4980.0000000,3852142
LKOH,W,05/11/18,00:00:00,4988.5000000,5192.5000000,4976.0000000,5094.5000000,3125876
LKOH,W,12/11/18,00:00:00,5102.0000000,5191.0000000,4813.0000000,4824.0000000,3946777
LKOH,W,19/11/18,00:00:00,4850.0000000,4912.0000000,4624.5000000,4670.0000000,3468012
LKOH,W,26/11/18,00:00:00,4697.0000000,4900.0000000,4555.0000000,4896.0000000,5673764
LKOH,W,03/12/18,00:00:00,4993.5000000,5325.0000000,4952.0000000,5266.5000000,6437021
LKOH,W,10/12/18,00:00:00,5248.5000000,5342.0000000,5040.5000000,5100.0000000,4423277
LKOH,W,17/12/18,00:00:00,5091.0000000,5137.5000000,4716.5000000,4930.0000000,6805589
LKOH,W,24/12/18,00:00:00,4899.0000000,5009.5000000,4744.5000000,4997.0000000,2283590
LKOH,W,31/12/18,00:00:00,4982.0000000,5083.0000000,4886.5000000,5074.5000000,982089
LKOH,W,07/01/19,00:00:00,5038.5000000,5212.0000000,4964.5000000,5200.0000000,3296257
LKOH,W,14/01/19,00:00:00,5175.0000000,5237.5000000,5060.0000000,5193.5000000,2823371
LKOH,W,21/01/19,00:00:00,5207.5000000,5246.0000000,5143.5000000,5215.0000000,2827426
LKOH,W,28/01/19,00:00:00,5212.0000000,5329.5000000,5136.0000000,5319.5000000,2966953
LKOH,W,04/02/19,00:00:00,5330.0000000,5488.5000000,5314.5000000,5386.0000000,2523281
LKOH,W,11/02/19,00:00:00,5382.0000000,5475.5000000,5291.0000000,5426.0000000,2878154
LKOH,W,18/02/19,00:00:00,5440.0000000,5527.0000000,5404.0000000,5527.0000000,2650396
LKOH,W,25/02/19,00:00:00,5531.0000000,5587.5000000,5455.5000000,5500.5000000,2953101
LKOH,W,04/03/19,00:00:00,5501.0000000,5730.0000000,5467.0000000,5677.0000000,2463486
LKOH,W,11/03/19,00:00:00,5650.0000000,5669.0000000,5542.5000000,5662.5000000,3190020
LKOH,W,18/03/19,00:00:00,5625.5000000,5799.0000000,5595.0000000,5793.5000000,3526917
LKOH,W,25/03/19,00:00:00,5760.0000000,5895.0000000,5728.5000000,5894.0000000,3070887
LKOH,W,01/04/19,00:00:00,5893.0000000,5996.0000000,5822.0000000,5822.0000000,2704478
LKOH,W,08/04/19,00:00:00,5844.0000000,5866.5000000,5573.5000000,5600.0000000,3769817
LKOH,W,15/04/19,00:00:00,5604.5000000,5662.0000000,5548.0000000,5602.0000000,2373289
LKOH,W,22/04/19,00:00:00,5625.0000000,5833.5000000,5585.0000000,5588.0000000,3211699
LKOH,W,29/04/19,00:00:00,5612.0000000,5650.0000000,5444.0000000,5453.0000000,2664168
LKOH,W,06/05/19,00:00:00,5421.0000000,5479.5000000,5258.0000000,5290.0000000,3096830
LKOH,W,13/05/19,00:00:00,5296.0000000,5378.0000000,4980.0000000,5260.0000000,9071418
LKOH,W,20/05/19,00:00:00,5254.5000000,5364.5000000,5172.5000000,5240.0000000,4572520
LKOH,W,27/05/19,00:00:00,5254.5000000,5324.0000000,5055.0000000,5268.5000000,10607826
LKOH,W,03/06/19,00:00:00,5256.0000000,5287.0000000,5090.0000000,5133.0000000,5008267
LKOH,W,10/06/19,00:00:00,5140.0000000,5247.0000000,5140.0000000,5178.5000000,3396108
LKOH,W,17/06/19,00:00:00,5178.5000000,5357.5000000,5157.5000000,5338.0000000,5775745
LKOH,W,24/06/19,00:00:00,5333.5000000,5417.0000000,5252.5000000,5305.0000000,3175107
LKOH,W,01/07/19,00:00:00,5355.0000000,5530.0000000,5326.5000000,5460.0000000,3499488
LKOH,W,08/07/19,00:00:00,5327.0000000,5389.0000000,5210.5000000,5263.0000000,2995413
LKOH,W,15/07/19,00:00:00,5263.5000000,5263.5000000,5125.0000000,5200.5000000,2554501
LKOH,W,22/07/19,00:00:00,5218.0000000,5240.0000000,5062.0000000,5075.0000000,2915164
LKOH,W,29/07/19,00:00:00,5080.0000000,5288.5000000,5056.0000000,5130.0000000,3995224
LKOH,W,05/08/19,00:00:00,5136.0000000,5302.5000000,5073.5000000,5287.0000000,5323412
LKOH,W,12/08/19,00:00:00,5311.5000000,5344.0000000,4982.0000000,5000.0000000,4387865
LKOH,W,19/08/19,00:00:00,5030.0000000,5336.0000000,4996.0000000,5183.5000000,5088933
LKOH,W,26/08/19,00:00:00,5146.0000000,5395.0000000,5035.0000000,5379.5000000,7967680
LKOH,W,02/09/19,00:00:00,5368.5000000,5555.0000000,5342.0000000,5526.5000000,3680064
LKOH,W,09/09/19,00:00:00,5539.0000000,5568.0000000,5340.5000000,5377.5000000,3064350
LKOH,W,16/09/19,00:00:00,5480.5000000,5600.0000000,5371.0000000,5489.0000000,6131257
LKOH,W,23/09/19,00:00:00,5457.5000000,5458.5000000,5265.5000000,5405.0000000,2968368
LKOH,W,30/09/19,00:00:00,5409.5000000,5750.0000000,5300.0000000,5335.0000000,4363353
LKOH,W,07/10/19,00:00:00,5342.0000000,5466.5000000,5261.0000000,5425.0000000,2736971
LKOH,W,14/10/19,00:00:00,5430.0000000,5817.0000000,5387.0000000,5720.0000000,8734875
LKOH,W,21/10/19,00:00:00,5722.0000000,6156.0000000,5705.5000000,6117.5000000,5956133
LKOH,W,28/10/19,00:00:00,6130.0000000,6194.0000000,5775.0000000,6021.0000000,7112644
LKOH,W,04/11/19,00:00:00,6067.0000000,6144.0000000,5955.0000000,6040.0000000,3616875
LKOH,W,11/11/19,00:00:00,6000.0000000,6170.0000000,5958.5000000,6161.0000000,3678411
LKOH,W,18/11/19,00:00:00,6178.0000000,6194.0000000,6025.5000000,6120.0000000,2812430
LKOH,W,25/11/19,00:00:00,6134.0000000,6159.5000000,6034.0000000,6137.5000000,4975512
LKOH,W,02/12/19,00:00:00,6150.0000000,6227.5000000,6025.5000000,6220.0000000,3920509
LKOH,W,09/12/19,00:00:00,6232.5000000,6254.5000000,6080.0000000,6168.0000000,5482194
LKOH,W,16/12/19,00:00:00,6171.0000000,6258.5000000,6046.0000000,6079.5000000,6515837
LKOH,W,23/12/19,00:00:00,6075.5000000,6155.0000000,6050.0000000,6150.0000000,2087742
LKOH,W,30/12/19,00:00:00,6153.0000000,6294.0000000,6144.0000000,6294.0000000,1188954
LKOH,W,06/01/20,00:00:00,6300.0000000,6523.5000000,6284.5000000,6490.0000000,3099964
LKOH,W,13/01/20,00:00:00,6495.0000000,6714.5000000,6459.5000000,6685.0000000,4578896
LKOH,W,20/01/20,00:00:00,6700.0000000,6810.0000000,6536.5000000,6620.0000000,3586510
LKOH,W,27/01/20,00:00:00,6549.5000000,6726.0000000,6413.0000000,6550.5000000,6110739
LKOH,W,03/02/20,00:00:00,6519.5000000,6633.0000000,6405.0000000,6450.5000000,7070732
LKOH,W,10/02/20,00:00:00,6450.5000000,6500.0000000,6324.5000000,6451.0000000,4383988
LKOH,W,17/02/20,00:00:00,6439.0000000,6560.0000000,6350.5000000,6450.0000000,3054168
LKOH,W,24/02/20,00:00:00,6301.0000000,6348.0000000,5607.0000000,5699.5000000,7702986
LKOH,W,02/03/20,00:00:00,5816.0000000,5996.0000000,5534.5000000,5592.0000000,10252889
LKOH,W,09/03/20,00:00:00,5033.0000000,5083.0000000,4414.0000000,4414.0000000,19662005
LKOH,W,16/03/20,00:00:00,4414.0000000,4745.0000000,3663.0000000,4472.5000000,18240576
LKOH,W,23/03/20,00:00:00,4252.5000000,4745.0000000,4122.0000000,4430.0000000,12793266
LKOH,W,30/03/20,00:00:00,4355.5000000,5364.0000000,4313.0000000,5204.5000000,13044465
LKOH,W,06/04/20,00:00:00,5215.0000000,5275.0000000,5036.5000000,5130.0000000,9039851
LKOH,W,13/04/20,00:00:00,5117.5000000,5125.0000000,4365.0000000,4620.0000000,10728053
LKOH,W,20/04/20,00:00:00,4559.5000000,4979.5000000,4281.0000000,4745.5000000,13535472
LKOH,W,27/04/20,00:00:00,4745.0000000,5040.0000000,4620.0000000,4826.5000000,10336293
LKOH,W,04/05/20,00:00:00,4787.0000000,5014.5000000,4733.0000000,4832.0000000,7878599
LKOH,W,11/05/20,00:00:00,4845.0000000,4968.0000000,4773.0000000,4874.5000000,5581058
LKOH,W,18/05/20,00:00:00,4972.5000000,5548.0000000,4935.0000000,5317.0000000,11099644
LKOH,W,25/05/20,00:00:00,5346.5000000,5539.5000000,5224.0000000,5242.5000000,7798081
LKOH,W,01/06/20,00:00:00,5347.5000000,5566.5000000,5269.0000000,5460.0000000,7440302
LKOH,W,08/06/20,00:00:00,5489.5000000,5527.5000000,5269.0000000,5350.0000000,5885344
LKOH,W,15/06/20,00:00:00,5224.5000000,5490.0000000,5120.0000000,5460.0000000,7803751
LKOH,W,22/06/20,00:00:00,5440.0000000,5507.0000000,5303.0000000,5321.5000000,4220842
LKOH,W,29/06/20,00:00:00,5305.5000000,5431.0000000,5266.5000000,5416.5000000,3410424
LKOH,W,06/07/20,00:00:00,5452.0000000,5512.0000000,5026.5000000,5098.0000000,6260308
LKOH,W,13/07/20,00:00:00,5116.0000000,5133.5000000,4784.0000000,4946.5000000,6668541
LKOH,W,20/07/20,00:00:00,4944.0000000,5089.5000000,4910.0000000,4987.0000000,5867835
LKOH,W,27/07/20,00:00:00,4993.0000000,5193.0000000,4976.5000000,5087.5000000,5882307
LKOH,W,03/08/20,00:00:00,5072.0000000,5174.0000000,5002.0000000,5088.0000000,4242506
LKOH,W,10/08/20,00:00:00,5100.0000000,5387.0000000,5090.0000000,5284.5000000,4772367
LKOH,W,17/08/20,00:00:00,5303.0000000,5321.5000000,5027.0000000,5092.5000000,4272815
LKOH,W,24/08/20,00:00:00,5110.5000000,5292.5000000,5056.5000000,5082.0000000,4453392
LKOH,W,31/08/20,00:00:00,5096.0000000,5128.5000000,4795.5000000,4858.0000000,6726240
LKOH,W,07/09/20,00:00:00,4829.5000000,4850.0000000,4631.5000000,4725.5000000,4923963
LKOH,W,14/09/20,00:00:00,4746.5000000,4929.5000000,4655.0000000,4677.0000000,8245585
LKOH,W,21/09/20,00:00:00,4664.5000000,4665.0000000,4410.0000000,4560.0000000,7884503
LKOH,W,28/09/20,00:00:00,4574.5000000,4644.5000000,4313.0000000,4379.0000000,5905892
LKOH,W,05/10/20,00:00:00,4405.5000000,4563.5000000,4363.5000000,4451.5000000,5351117
LKOH,W,12/10/20,00:00:00,4444.0000000,4493.5000000,4200.5000000,4253.0000000,5271959
LKOH,W,19/10/20,00:00:00,4280.0000000,4374.5000000,4164.0000000,4325.0000000,4732500
LKOH,W,26/10/20,00:00:00,4290.0000000,4301.5000000,3961.0000000,4050.0000000,6727549
LKOH,W,02/11/20,00:00:00,4020.0000000,4418.5000000,3992.0000000,4396.0000000,5986650
LKOH,W,09/11/20,00:00:00,4455.5000000,4996.0000000,4420.0000000,4879.0000000,13309129
LKOH,W,16/11/20,00:00:00,4902.0000000,4972.0000000,4796.5000000,4948.5000000,6259637
LKOH,W,23/11/20,00:00:00,4963.0000000,5400.0000000,4945.5000000,5260.0000000,10534622
LKOH,W,30/11/20,00:00:00,5198.0000000,5250.0000000,4982.0000000,5122.0000000,10290480
LKOH,W,07/12/20,00:00:00,5103.5000000,5420.0000000,4953.0000000,5380.0000000,8854526
LKOH,W,14/12/20,00:00:00,5416.0000000,5494.0000000,5075.0000000,5140.0000000,10617673
LKOH,W,21/12/20,00:00:00,5069.5000000,5148.0000000,4938.5000000,5106.0000000,4837122
LKOH,W,28/12/20,00:00:00,5114.0000000,5204.0000000,5101.0000000,5169.5000000,2139104
LKOH,W,04/01/21,00:00:00,5232.0000000,5557.5000000,5180.0000000,5556.5000000,5407139
LKOH,W,11/01/21,00:00:00,5510.5000000,5995.0000000,5451.0000000,5888.5000000,9854548
LKOH,W,18/01/21,00:00:00,5863.5000000,5968.0000000,5626.0000000,5740.5000000,6980077
LKOH,W,25/01/21,00:00:00,5752.5000000,5797.5000000,5365.5000000,5377.0000000,8377601
LKOH,W,01/02/21,00:00:00,5417.5000000,5770.5000000,5296.5000000,5715.0000000,9751622
LKOH,W,08/02/21,00:00:00,5750.0000000,5797.5000000,5501.0000000,5756.0000000,5324039
LKOH,W,15/02/21,00:00:00,5820.0000000,5930.0000000,5561.0000000,5637.0000000,5861877
LKOH,W,22/02/21,00:00:00,5651.0000000,5888.0000000,5545.0000000,5575.5000000,6482549
LKOH,W,01/03/21,00:00:00,5623.0000000,6245.0000000,5590.5000000,6236.0000000,8478016
LKOH,W,08/03/21,00:00:00,6198.0000000,6405.0000000,6084.0000000,6356.0000000,6088403
LKOH,W,15/03/21,00:00:00,6382.0000000,6480.0000000,5960.0000000,6078.0000000,10262484
LKOH,W,22/03/21,00:00:00,6061.0000000,6289.0000000,5951.0000000,6283.0000000,6829616
LKOH,W,29/03/21,00:00:00,6233.0000000,6316.5000000,6015.0000000,6108.5000000,3974491
LKOH,W,05/04/21,00:00:00,6095.0000000,6095.0000000,5842.0000000,5933.0000000,5366751
LKOH,W,12/04/21,00:00:00,5908.5000000,6168.5000000,5886.5000000,6066.0000000,5310038
LKOH,W,19/04/21,00:00:00,6060.0000000,6087.0000000,5840.0000000,5950.0000000,5016769
LKOH,W,26/04/21,00:00:00,5951.0000000,5971.0000000,5760.0000000,5805.0000000,4896450
LKOH,W,03/05/21,00:00:00,5815.0000000,6185.0000000,5815.0000000,6088.0000000,4455943
